ID_Neu;Rezept_ID;Kategorie;EntityType;Name;Lateinischer Name/Typ;Region-Tags;Parent/Überbegriff;Stufe;Mix_Typ;Band-Refs;Priorität (1–5);Notizen;Preparation_Notes;Chemische Gruppe;Ingredient_List;Ingredient_Unit;Total_Weight;Cost_Estimate;Variant_Refs;Rezept_Version;Source_Type;Yield_Info;Author_Note;SensorikProfil;PhysikalischeForm;Has_Variants;Regulatorik;CITES;Cross-Refs;Illu_Path;Illu_Pfad;Has_Illu;Illu-PlH;Has_QR;QR-PlH;CITES/Regulatory;Datasheet-Status
RA_000041;;Räucherstoffe;Stoff;Palo Santo (Holz);Bursera graveolens (Holz);"Anden; Küstenwälder";Räucherpflanze/Holz;2;;B22;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/palo-santo-holz.png;;0;;0;;—;Todo
RA_000042;;Räucherstoffe;Stoff;Räucher-Tonpastillen (trad.);Tonerde + Duftstoffe;Arabische Welt;Aromatische Erde/Pressling;2;;B24;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/raeucher-tonpastillen-trad.png;;0;;0;;—;Todo
RA_000043;;Räucherstoffe;Stoff;Rosenholz;Aniba rosaeodora;Amazonas;Rosenholz;2;;B22;2;rosig, süß;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/rosenholz.png;;0;;0;;CITES streng;Todo
RA_000044;;Räucherstoffe;Stoff;Sangre de Drago (Harz, selten verräuchert);Croton lechleri (Harz);Amazonas;Räucherharz (regional);2;;B22;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/sangre-de-drago-harz-selten-verraeuchert.png;;0;;0;;—;Todo
RA_000045;;Räucherstoffe;Mischung;Smudge Stick (White Sage);Salvia apiana;Nordamerika;Smudge;2;;B23;3;reinigend;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/smudge-stick-white-sage.png;;0;;0;;Kultur/Tradition;Todo
RA_000046;;Räucherstoffe;Stoff;Somalische Süßmyrrhe;Commiphora guidottii (Opoponax);Somalia;Myrrhe;2;;B21;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/somalische-suessmyrrhe.png;;0;;0;;—;Todo
RA_000047;;Räucherstoffe;Stoff;Sudanesischer Gummi arabicum (Räucher);Acacia senegal (Gummi);Sudan;Gummi/Harz;2;;B21;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/sudanesischer-gummi-arabicum-raeucher.png;;0;;0;;—;Todo
RA_000048;;Räucherstoffe;Stoff;Tabernaemontana/Flor de Azahar (Blüten);Tabernaemontana spp. (Blüte);Tropisches Amerika;Räucherpflanze (regional);2;;B22;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/tabernaemontana-flor-de-azahar-blueten.png;;0;;0;;—;Todo
RA_000049;;Räucherstoffe;Mischung;Tibetische Räucherstäbchen;Blend (Tibetan incense);Tibet;Räuchermischung;2;;B23;3;Kräuter, Harze, Holz;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/tibetische-raeucherstaebchen.png;;0;;0;;Religiös;Todo
RA_000050;;Räucherstoffe;Stoff;Wacholderbeeren (Rauch);Juniperus communis;Europa;Wacholder;2;;B23;3;harzig, frisch;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/wacholderbeeren-rauch.png;;0;;0;;LM-Standard;Todo
RA_000051;;Räucherstoffe;Stoff;Wasserwanzen-Essenz;Lethocerus indicus / Abedus spp. (Aromenextrakt);"Mexiko; Südostasien";Insektenaroma;2;;B25;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/wasserwanzen-essenz.png;;0;;0;;—;Todo
RA_000052;;Räucherstoffe;Handelsprodukt;Weinrebenholz;Vitis vinifera (wood);Europa;Räucherholz;2;;B23;2;mild, aromatisch;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/weinrebenholz.png;;0;;0;;LM-Standard;Todo
RA_000053;;Räucherstoffe;Stoff;Yerba mate Rauchmischung (trad.);Ilex paraguariensis (Blatt, geröstet);Südamerika;Räucherpflanze (regional);2;;B22;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/yerba-mate-rauchmischung-trad.png;;0;;0;;—;Todo
RA_000054;;Räucherstoffe;Stoff;Zedernholz (Atlas);Cedrus atlantica;Nordafrika;Zeder;2;;B22;3;trocken, holzig;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/zedernholz-atlas.png;;0;;0;;LM-Standard;Todo
RA_000055;;Räucherstoffe;Stoff;Ziegel-/Backsteinduft (Tonfragmente erhitzt);Tonminerale gebrannt;Global;Aromatische Erde (Prägung);2;;B24;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/ziegel-backsteinduft-tonfragmente-erhitzt.png;;0;;0;;—;Todo
RA_000056;;Räucherstoffe;Handelsprodukt;Zypressenholz (Rauch);Cupressus sempervirens (wood);Mittelmeer;Räucherholz;2;;B23;2;harzig;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/zypressenholz-rauch.png;;0;;0;;LM-Standard;Todo
SA_000001;;Salze;Stoff;Alaea-Salz (Hawaii);NaCl + Roterde;Hawaii;;1;;B14;2;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/alaea-salz-hawaii.png;;0;;0;;;Todo
SA_000002;;Salze;Stoff;Bambussalz;NaCl im Bambus gebrannt;Korea;;1;;B14;2;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/bambussalz.png;;0;;0;;;Todo
SA_000003;;Salze;Stoff;Black Lava Salt (Hawaii);NaCl + Aktivkohle;Hawaii;;1;;B14;2;schwarz, dekorativ;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/black-lava-salt-hawaii.png;;0;;0;;lebensmittelstandard;Todo
SA_000004;;Salze;Stoff;Dänisches Wikingersalz (geräuchert);NaCl (stark geräuchert);Dänemark;;1;;B14;2;intensiv rauchig;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/daenisches-wikingersalz-geraeuchert.png;;0;;0;;lebensmittelstandard;Todo
SA_000005;;Salze;Stoff;Fleur de Sel;NaCl (Meersalz);"Mittelmeer; Bretagne";;1;;B13/B14;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/fleur-de-sel.png;;0;;0;;;Todo
SA_000006;;Salze;Stoff;Gomasio-Basis (Sesam-Salz);NaCl + Sesam;Japan;;1;;B14/B27;2;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/gomasio-basis-sesam-salz.png;;0;;0;;;Todo
SA_000007;;Salze;Stoff;Himalaya-Salz (rosa);NaCl + Spurenelemente;Pakistan;;1;;B14;3;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/himalaya-salz-rosa.png;;0;;0;;;Todo
SA_000008;;Salze;Stoff;Koschersalz;NaCl (Flockensalz);USA;;1;;B14;2;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/koschersalz.png;;0;;0;;;Todo
SA_000009;;Salze;Stoff;Maldon Sea Salt (Flocken);NaCl (Flockensalz);UK (Essex);;1;;B14;3;große Flocken;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/maldon-sea-salt-flocken.png;;0;;0;;lebensmittelstandard;Todo
SA_000010;;Salze;Stoff;Persisches Blausalz;Sylvin/KCl-incl.;Iran;;1;;B14;2;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/persisches-blausalz.png;;0;;0;;;Todo
SA_000011;;Salze;Stoff;Rauchsalz;NaCl (geräuchert);Skandinavien/USA;;1;;B14;3;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/rauchsalz.png;;0;;0;;;Todo
SA_000012;;Salze;Stoff;Schwarzes Salz (Kala Namak);NaCl + Schwefelverbindungen;Südasien;;1;;B14;3;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/schwarzes-salz-kala-namak.png;;0;;0;;;Todo
SA_000013;;Salze;Stoff;Sel de Camargue (Fleur);NaCl (Meersalz, Fleur);Frankreich (Camargue);Fleur de Sel;1;;B14;3;feuchte, feine Flocke;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/sel-de-camargue-fleur.png;;0;;0;;lebensmittelstandard;Todo
SA_000014;;Salze;Stoff;Sel de Guérande (Sel Gris);NaCl + Mineralien;Frankreich (Guérande);Sel Gris (graues Meersalz);1;;B14;3;mineralisch, feucht;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/sel-de-guerande-sel-gris.png;;0;;0;;lebensmittelstandard;Todo
SA_000015;;Salze;Stoff;Sel Gris (graues Meersalz);NaCl + Mineralien;Bretagne;;1;;B14;3;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/sel-gris-graues-meersalz.png;;0;;0;;;Todo
SA_000016;;Salze;Stoff;Siedesalz (raffiniert);NaCl (raffiniert);global;;1;;B13;2;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/siedesalz-raffiniert.png;;0;;0;;;Todo
SA_000017;;Salze;Stoff;Steinsalz (Halit);NaCl (Steinsalz);Mitteleuropa;;1;;B13/B14;3;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/steinsalz-halit.png;;0;;0;;;Todo
SA_000018;;Salze;Stoff;Aigues-Mortes Sel;NaCl (Meersalz);"Camargue; Frankreich";Salz (Meersalz);2;;B13;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/aigues-mortes-sel.png;;0;;0;;—;Todo
SA_000019;;Salze;Stoff;Alaea Hawaiian Red Salt;Meersalz mit Alaea-Lehm;Hawaii;Gewürzsalz;2;;B13;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/alaea-hawaiian-red-salt.png;;0;;0;;—;Todo
SA_000020;;Salze;Stoff;Andalusisches Flor de Sal;NaCl (Fleur de Sel);"Andalusien; ES";Fleur de Sel;2;;B13;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/andalusisches-flor-de-sal.png;;0;;0;;—;Todo
SA_000021;;Salze;Stoff;Anden-Rosasalz (Maras);Quellsalz (NaCl, Spurminerale);"Maras; Peru";Quellsalz;2;;B13;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/anden-rosasalz-maras.png;;0;;0;;—;Todo
SA_000022;;Salze;Stoff;Anglesey Halen Môn;NaCl (Sea Salt);"Wales; UK";Salz (Meersalz);2;;B13;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/anglesey-halen-mon.png;;0;;0;;—;Todo
SA_000023;;Salze;Handelsprodukt;Arganöl;Argania spinosa (oil);Marokko;Öl;2;;B13;4;nussig;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/arganoel.png;;0;;0;;CITES/geschützt wild;Todo
SA_000024;;Salze;Stoff;Bambussalz (Jukyeom);Gebranntes Meersalz in Bambusröhren;Korea;Geröstetes Salz;2;;B13;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/bambussalz-jukyeom.png;;0;;0;;—;Todo
SA_000025;;Salze;Stoff;Bihar Black Salt (regional);NaCl + S-Compounds;Indien;Gewürzsalz;2;;B13;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/bihar-black-salt-regional.png;;0;;0;;—;Todo
SA_000026;;Salze;Stoff;Bretagne Guérande Gris;NaCl + Mineralien;"Bretagne; FR";Sel gris;2;;B13;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/bretagne-guerande-gris.png;;0;;0;;—;Todo
SA_000027;;Salze;Varietät;Celtic Sea Salt (Sel gris);NaCl + Mineralien;Frankreich (Bretagne);Salz;2;;B14;3;grau, mineralisch;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/celtic-sea-salt-sel-gris.png;;0;;0;;LM-Standard;Todo
SA_000028;;Salze;Stoff;Cornish Sea Salt;NaCl (Sea Salt);"Cornwall; UK";Salz (Meersalz);2;;B13;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/cornish-sea-salt.png;;0;;0;;—;Todo
SA_000029;;Salze;Varietät;Dulse;Palmaria palmata;Atlantik;Alge;2;;B19;3;umami, rötlich;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/dulse.png;;0;;0;;LM-Standard;Todo
SA_000030;;Salze;Varietät;Fleur de Sel;NaCl Meersalz;Frankreich;Salz;2;;B14;4;edel;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/fleur-de-sel.png;;0;;0;;GI;Todo
SA_000031;;Salze;Stoff;Fleur de Sel de Guérande;Meersalz, handgeschöpft (NaCl);"Loire-Atlantique; Frankreich";Salzspezialität;2;;B13;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/fleur-de-sel-de-guerande.png;;0;;0;;—;Todo
SA_000032;;Salze;Stoff;Fleur de Sel Île de Noirmoutier;NaCl (Fleur de Sel);"Vendée; FR";Fleur de Sel;2;;B13;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/fleur-de-sel-ile-de-noirmoutier.png;;0;;0;;—;Todo
SA_000033;;Salze;Stoff;Fleur de Sel, Algarve;Meersalz, handgeschöpft (NaCl);"Ria Formosa; Portugal";Salzspezialität;2;;B13;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/fleur-de-sel-algarve.png;;0;;0;;—;Todo
SA_000034;;Salze;Stoff;Guérande Fleur de Sel Millésimé;NaCl (Fleur de Sel);"Loire-Atlantique; FR";Fleur de Sel;2;;B13;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/guerande-fleur-de-sel-millesime.png;;0;;0;;—;Todo
SA_000035;;Salze;Varietät;Hijiki;Sargassum fusiforme;Japan;Alge;2;;B19;2;kräftig;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/hijiki.png;;0;;0;;Reguliert (As-Gehalt);Todo
SA_000036;;Salze;Stoff;Himalaya Schwarzsalz (regional);NaCl + S-Compounds;Pakistan/Indien;Gewürzsalz;2;;B13;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/himalaya-schwarzsalz-regional.png;;0;;0;;—;Todo
SA_000037;;Salze;Stoff;Himalaya-Kristallsalz (rosa);Steinsalz (Halit, Spurminerale);Pakistan (Khewra);Steinsalz;2;;B13;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/himalaya-kristallsalz-rosa.png;;0;;0;;—;Todo
SA_000038;;Salze;Varietät;Himalaya-Salz;NaCl Kristallsalz;Pakistan;Salz;2;;B14;3;rosa;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/himalaya-salz.png;;0;;0;;LM-Standard;Todo
SA_000039;;Salze;Varietät;Himalayasalz (rosa);NaCl + Mineralien;Pakistan;Salz;2;;B14;3;rosa, kristallin;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/himalayasalz-rosa.png;;0;;0;;LM-Standard;Todo
SA_000040;;Salze;Varietät;Irisches Moos;Chondrus crispus;Atlantik;Alge;2;;B19;3;carrageen;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/irisches-moos.png;;0;;0;;LM-Standard;Todo
SA_000041;;Salze;Stoff;Island Lava Salt (Schwarz);Meersalz mit Aktivkohle;Island;Vulkansalz;2;;B13;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/island-lava-salt-schwarz.png;;0;;0;;—;Todo
SA_000042;;Salze;Stoff;Jeju Green Tea Salt;Meersalz mit Grüntee;"Jeju; Südkorea";Aromasalz;2;;B13;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/jeju-green-tea-salt.png;;0;;0;;—;Todo
SA_000043;;Salze;Handelsprodukt;Kakaobutter;Theobroma cacao (butter);global;Öl;2;;B13;3;mild;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/kakaobutter.png;;0;;0;;LM-Standard;Todo
SA_000044;;Salze;Varietät;Kala Namak (Black Salt);NaCl + Schwefelverbindungen;Indien/Nepal;Salz;2;;B14;4;sulfid, Ei-Aroma;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/kala-namak-black-salt.png;;0;;0;;LM-Standard;Todo
SA_000045;;Salze;Stoff;Kala Namak (Schwarzsalz);NaCl mit Schwefelverbindungen;"Indien; Pakistan; Nepal";Gewürzsalz;2;;B13;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/kala-namak-schwarzsalz.png;;0;;0;;—;Todo
SA_000046;;Salze;Varietät;Kalahari Desert Salt;NaCl (Wüstensalz);Botswana;Salz;2;;B14;2;trocken, mineralisch;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/kalahari-desert-salt.png;;0;;0;;LM-Standard;Todo
SA_000047;;Salze;Stoff;Kalahari Salz (Südafrika);NaCl (Seesalz/Wüstensalz);Südafrika;Salz (Wüste);2;;B13;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/kalahari-salz-suedafrika.png;;0;;0;;—;Todo
SA_000048;;Salze;Stoff;Kalahari-Perlsalz;Wüstensalz, Perlkörner (NaCl);Botswana/Namibia;Perlsalz;2;;B13;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/kalahari-perlsalz.png;;0;;0;;—;Todo
SA_000049;;Salze;Handelsprodukt;Kokosöl;Cocos nucifera (oil);global;Öl;2;;B13;4;süßlich;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/kokosoel.png;;0;;0;;LM-Standard;Todo
SA_000050;;Salze;Varietät;Kombu;Saccharina japonica;Japan;Alge;2;;B19;4;glutamatreich;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/kombu.png;;0;;0;;LM-Standard;Todo
SA_000051;;Salze;Stoff;Koreanisches Solwang-Salz;NaCl (Sea Salt);Korea;Meersalz;2;;B13;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/koreanisches-solwang-salz.png;;0;;0;;—;Todo
SA_000052;;Salze;Handelsprodukt;Leinöl;Linum usitatissimum (oil);Europa;Öl;2;;B13;3;omega-3 reich;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/leinoel.png;;0;;0;;LM-Standard;Todo
SA_000053;;Salze;Stoff;Makgadikgadi Salt;NaCl (Seesalz);Botswana;Seesalz;2;;B13;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/makgadikgadi-salt.png;;0;;0;;—;Todo
SA_000054;;Salze;Stoff;Maldon Sea Salt Flakes;NaCl (Sea Salt);"Essex; UK";Salzflocken;2;;B13;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/maldon-sea-salt-flakes.png;;0;;0;;—;Todo
SA_000055;;Salze;Handelsprodukt;Mandelöl;Prunus dulcis (oil);global;Öl;2;;B13;3;nussig;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/mandeloel.png;;0;;0;;Kosmetik/LM;Todo
SA_000056;;Salze;Stoff;Murray River Salt Flakes;Lake Salt (NaCl, Mineralspuren);"Murray-Darling; Australien";Salzflocken;2;;B13;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/murray-river-salt-flakes.png;;0;;0;;—;Todo
SA_000057;;Salze;Stoff;Namib Desert Salt;NaCl (Desert Salt);Namibia;Wüstensalz;2;;B13;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/namib-desert-salt.png;;0;;0;;—;Todo
SA_000058;;Salze;Stoff;Nordsee Salzflocken (DK);NaCl (Sea Salt);Dänemark;Salzflocken;2;;B13;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/nordsee-salzflocken-dk.png;;0;;0;;—;Todo
SA_000059;;Salze;Varietät;Nori;Pyropia spp.;Japan;Alge;2;;B19;3;umami, mild;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/nori.png;;0;;0;;LM-Standard;Todo
SA_000060;;Salze;Handelsprodukt;Olivenöl Extra Vergine;Olea europaea (virgin);Mittelmeer;Olivenöl;2;;B13;5;erste Pressung;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/olivenoel-extra-vergine.png;;0;;0;;GI/DOP je Region;Todo
SA_000061;;Salze;Handelsprodukt;Olivenöl Lampant;Olea europaea (lampant);Mittelmeer;Olivenöl;2;;B13;2;technisch;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/olivenoel-lampant.png;;0;;0;;Nicht für Verzehr (raffiniert);Todo
SA_000062;;Salze;Handelsprodukt;Olivenöl mit GI (Toscana);Olea europaea (IGP Toscana);Italien (Toskana);Olivenöl;2;;B13;4;geschützt;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/olivenoel-mit-gi-toscana.png;;0;;0;;GI;Todo
SA_000063;;Salze;Handelsprodukt;Olivenöl Raffiniert;Olea europaea (raffiniert);Mittelmeer;Olivenöl;2;;B13;3;neutral;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/olivenoel-raffiniert.png;;0;;0;;LM-Standard;Todo
SA_000064;;Salze;Stoff;Onsen-Salz (Japan);Quell-/Meersalz getrocknet;Japan;Mineralsalz;2;;B13;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/onsen-salz-japan.png;;0;;0;;—;Todo
SA_000065;;Salze;Handelsprodukt;Palmöl;Elaeis guineensis (oil);global;Öl;2;;B13;3;neutral;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/palmoel.png;;0;;0;;Nachhaltigkeit kritisch;Todo
SA_000066;;Salze;Stoff;Patagonisches Meersalz;NaCl (Sea Salt);Chile/Argentinien;Meersalz;2;;B13;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/patagonisches-meersalz.png;;0;;0;;—;Todo
SA_000067;;Salze;Stoff;Patmos Meersalz;NaCl (Sea Salt);Griechenland;Meersalz;2;;B13;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/patmos-meersalz.png;;0;;0;;—;Todo
SA_000068;;Salze;Varietät;Persisches Blausalz;NaCl + Sylvin;Iran;Salz;2;;B14;3;blau, selten;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/persisches-blausalz.png;;0;;0;;LM-Standard;Todo
SA_000069;;Salze;Varietät;Persisches Blausalz;NaCl Sylvin;Iran;Salz;2;;B14;2;blau;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/persisches-blausalz.png;;0;;0;;Rarität;Todo
SA_000070;;Salze;Stoff;Persisches Blausalz;Sylvin-reiches Steinsalz;Iran;Steinsalz;2;;B13;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/persisches-blausalz.png;;0;;0;;—;Todo
SA_000071;;Salze;Stoff;Persisches Wüstensalz (Namak);Steinsalz (Halit);Iran;Steinsalz (regional);2;;B13;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/salze/persisches-wuestensalz-namak.png;;0;;0;;—;Todo
