Rezept_ID;Parent_Name;Detail_ID;Variant_Name;Ingredient_List;Ingredient_Unit;Total_Weight;Preparation_Notes;SensorikProfil;PhysikalischeForm;Mix_Typ;Region_Tag;Source;Status;Cost_Estimate;Yield_Info;Rezept_Version;Source_Type;Author_Note;Illu_Path;Illu_Variant_Path;Parent_ID_Neu;Parent_Mix
ME_000502-ORG-1;Decanal;ORG-1;🟩;Decanal|100|100;g|%;100;Frisch-zitroniger Aldehyd in Orangen- und Korianderöl.;S3;P3;M12;Global;IFRA – Aldehyd Series Compendium;aktiv;3.5;Primärquelle;;🟩 fundiert;;;;ME_000502;
ME_000503-ORG-1;Diacetyl;ORG-1;🟩;2,3-Butandion|100|100;g|%;100;"Butteraroma aus Fermentation; natürlich in Milchprodukten.";S3;P3;M12;Global;FAO – Butter Aroma Compounds;aktiv;3.5;Primärquelle;;🟩 fundiert;;;;ME_000503;
ME_000504-ORG-1;Diallyldisulfid;ORG-1;🟩;Diallyldisulfid|100|100;g|%;100;Wichtige Schwefelverbindung im Knoblaucharoma.;S3;P3;M12;Global;Garlic Chemistry Handbook – Sulfur Compounds;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000504;
ME_000505-ORG-1;Dimethylsulfid;ORG-1;🟩;Dimethylsulfid|100|100;g|%;100;"Natürlich in Bier, Wein, Mais und Seealgen vorkommend; schwefelig-süß.";S3;P3;M12;Global;FAO – Sulfur Volatiles Database;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000505;
ME_000506-ORG-1;Dimethylsulfoxid;ORG-1;🟩;Dimethylsulfoxid (DMSO)|100|100;g|%;100;Trägerstoff in Aromen und pharmazeutischen Zubereitungen.;S5;P3;M12;Global;FAO/WHO – Solvent Standards;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000506;
ME_000507-ORG-1;Dimethyltrisulfid;ORG-1;🟩;Dimethyltrisulfid|100|100;g|%;100;Stark schwefliger Aromastoff in Zwiebel, Bier und Sojasauce.;S3;P3;M12;Global;Food Volatiles Atlas – Sulfides;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000507;
ME_000508-ORG-1;Enzian-CO₂-Extrakt;ORG-1;🟩;Enzianwurzel|100|100;g|%;100;"CO₂-Extrakt aus Wurzeln; Bitterstoffbasis für Spirituosen.";S3;P3;M7;Alpenraum;Phytopharm Compendium – Gentiana lutea;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000508;
ME_000509-ORG-1;Ethyl-2-methylbutyrat;ORG-1;🟩;Ethyl-2-methylbutyrat|100|100;g|%;100;Fruchtiger Ester mit Apfel- und Erdbeernoten.;S3;P3;M12;Global;FAO – Fruit Esters Monograph;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000509;
ME_000510-ORG-1;Ethylmaltol;ORG-1;🟩;Ethylmaltol|100|100;g|%;100;"Süß-karamelliger Aromaverstärker; wird in Desserts eingesetzt.";S2;P3;M12;Global;Food Additive Compendium – Maltol Derivatives;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000510;
ME_000511-ORG-1;Ethylvanillin;ORG-1;🟩;Ethylvanillin|100|100;g|%;100;"Stärkeres Vanillearoma als Vanillin; synthetisch hergestellt.";S2;P3;M12;Global;FAO/WHO – Vanillin Derivatives;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000511;
ME_000512-ORG-1;EU 1334/2008 – Aroma-Definition;ORG-1;🟩;Aromastoff-Gemisch|100|100;g|%;100;Definition europäischer Aromastoffe lt. EU-Verordnung.;S5;P3;M12;Europa;EU – Regulation 1334/2008;aktiv;5;Primärquelle;;🟩 fundiert;;;;ME_000512;
ME_000513-ORG-1;Eugenol;ORG-1;🟩;Eugenol (nat.)|100|100;g|%;100;Phenolischer Hauptstoff von Gewürznelkenöl.;S3;P3;M12;Global;IFRA – Clove Oil Compounds;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000513;
ME_000514-ORG-1;Eugenol (synthetisch);ORG-1;🟩;Eugenol (syn.)|100|100;g|%;100;Synthetische Variante mit identischem Profil für Parfum und Lebensmittel.;S3;P3;M12;Global;Flavor Chemistry Review – Phenolics;aktiv;3.5;Primärquelle;;🟩 fundiert;;;;ME_000514;
ME_000515-ORG-1;Farnesol;ORG-1;🟩;Farnesol|100|100;g|%;100;Sesquiterpenalkohol mit blumig-warmem Duft, Bestandteil vieler Öle.;S3;P3;M12;Global;IFRA – Terpene Reference Data;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000515;
ME_000516-ORG-1;FCC – Food Chemical Codex;ORG-1;🟩;Referenzmischung|100|100;g|%;100;Standard für Reinheit und Spezifikation von Lebensmittelchemikalien.;S5;P3;M12;Global;USP – Food Chemical Codex (FCC);aktiv;5;Primärquelle;;🟩 fundiert;;;;ME_000516;
ME_000517-ORG-1;Fenchel-CO₂-Extrakt;ORG-1;🟩;Fenchelsamen|100|100;g|%;100;"CO₂-Extrakt mit hohem Anetholgehalt; süß-würzig.";S3;P3;M10;Mittelmeer;Phytochem Data – Foeniculum vulgare;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000517;
ME_000518-ORG-1;Furaneol;ORG-1;🟩;Furaneol (4-Hydroxy-2,5-dimethyl-3-furanon)|100|100;g|%;100;Aromastoff mit Erdbeer-Karamell-Charakter.;S3;P3;M12;Global;FAO – Fruit Flavor Volatiles;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000518;
ME_000519-ORG-1;Gentian-Bitter (Tinktur);ORG-1;🟩;Enzianwurzel|80|80||Alkohol|20|20;g|%;100;Bittersaft aus Enzian – Bestandteil vieler Aperitifs.;S3;P3;M7;Alpenraum;Pharmacognosy Manual – Gentiana lutea;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000519;
ME_000520-ORG-1;Geranial;ORG-1;🟩;Geranial|100|100;g|%;100;"Zitroniger Aldehyd; Bestandteil vieler ätherischer Öle.";S3;P3;M12;Global;IFRA – Citrus Oil Components;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000520;
ME_000521-ORG-1;Geraniol;ORG-1;🟩;Geraniol|100|100;g|%;100;Blumig-süßer Duftstoff aus Palmarosa- und Rosenöl.;S3;P3;M12;Global;IFRA – Terpene Alcohols Data;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000521;
ME_000522-ORG-1;Geraniol (citralfrei);ORG-1;🟩;Geraniol citralfrei|100|100;g|%;100;Reinfraktioniertes Geraniol für empfindliche Duftanwendungen.;S3;P3;M12;Global;Fragrance Safety Database – Citral-Free Blends;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000522;
ME_000523-ORG-1;Guajakol;ORG-1;🟩;Guajakol|100|100;g|%;100;"Phenolisches Aroma aus Holzrauch; medizinisch und rauchig.";S3;P3;M12;Global;Smoke Chemistry Reference – Phenolics;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000523;
ME_000524-ORG-1;Hopfen-CO₂-Extrakt;ORG-1;🟩;Hopfenzapfen|100|100;g|%;100;CO₂-Extrakt aus Hopfen, bitter-aromatisch, für Brauereien.;S3;P3;M7;Europa;Brewing Science Handbook – Hop Extracts;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000524;
ME_000525-ORG-1;IFRA Standards (Compendium);ORG-1;🟩;IFRA-referenzierte Aromastoffe|100|100;g|%;100;Internationale Duftstoff-Sicherheitsnormen (Version 51 ff.).;S5;P3;M12;Global;IFRA – Global Fragrance Standards;aktiv;5;Primärquelle;;🟩 fundiert;;;;ME_000525;
ME_000526-ORG-1;IFRA Standards (Basiskompendium);ORG-1;🟩;IFRA-referenzierte Aromastoffe|100|100;g|%;100;Internationale Sicherheitsstandards für Duftstoffe (aktuelle Ed.).;S5;P3;M12;Global;IFRA – Global Fragrance Standards;aktiv;5;Primärquelle;;🟩 fundiert;;;;ME_000526;
ME_000527-ORG-1;Ingwer CO₂ (Aroma);ORG-1;🟩;Ingwerwurzel CO₂-Extrakt|100|100;g|%;100;Scharf-zitroniger CO₂-Extrakt aus Zingiber officinale.;S4;P3;M10;Indien;Phytochem Data – Ginger CO₂ Extract;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000527;
ME_000528-ORG-1;ISO 212 – Parfümöle (Terminologie);ORG-1;🟩;Referenzmischung|100|100;g|%;100;Normative Begriffe & Definitionen für Parfümöle.;S5;P3;M12;Europa;ISO/TC Aroma – ISO 212;aktiv;5;Primärquelle;;🟩 fundiert;;;;ME_000528;
ME_000529-ORG-1;ISO 3218 – Ätherische Öle (Allgemein);ORG-1;🟩;Referenzmischung|100|100;g|%;100;Grundsätze/Prüfmethoden für ätherische Öle.;S5;P3;M12;Europa;ISO 3218 – Essential Oils;aktiv;5;Primärquelle;;🟩 fundiert;;;;ME_000529;
ME_000530-ORG-1;ISO 3518 – Vanille/Vanillin;ORG-1;🟩;Referenzmischung|100|100;g|%;100;Normative Spezifikationen für Vanille/Vanillin.;S5;P3;M12;Europa;ISO 3518 – Vanilla/VANILLIN;aktiv;5;Primärquelle;;🟩 fundiert;;;;ME_000530;
ME_000531-ORG-1;ISO 9235 – Natürliche Aromastoffe;ORG-1;🟩;Referenzmischung|100|100;g|%;100;Definition natürlicher aromatischer Rohstoffe (ISO 9235).;S5;P3;M12;Europa;ISO 9235 – Natural Aromatic Raw Materials;aktiv;5;Primärquelle;;🟩 fundiert;;;;ME_000531;
ME_000532-ORG-1;Isoamylacetat;ORG-1;🟩;Isoamylacetat|100|100;g|%;100;‚Bananenester‘ mit fruchtigem Profil.;S3;P3;M12;Global;FAO JECFA – Isoamyl Acetate;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000532;
ME_000533-ORG-1;Isoeugenol (nat.);ORG-1;🟩;Isoeugenol (nat.)|100|100;g|%;100;Phenylpropanoid aus Gewürznelken & Zimt.;S3;P3;M12;Global;IFRA – Isoeugenol Data;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000533;
ME_000534-ORG-1;Isoeugenol (synthetisch);ORG-1;🟩;Isoeugenol (syn.)|100|100;g|%;100;Synthetische Variante für Parfümerie/Aromen.;S3;P3;M12;Global;Flavor Chemistry Review – Phenolics;aktiv;3.5;Primärquelle;;🟩 fundiert;;;;ME_000534;
ME_000535-ORG-1;Isovaleriansäure;ORG-1;🟩;Isovaleriansäure|100|100;g|%;100;"Käse-/Hefe-Note; in Fermentaten & Hopfen.";S3;P3;M12;Global;FAO – Short Chain Acids;aktiv;3.5;Primärquelle;;🟩 fundiert;;;;ME_000535;
ME_000536-ORG-1;JECFA Monograph (Aromastoffe);ORG-1;🟩;Referenzmischung|100|100;g|%;100;Spezifikationen & Sicherheitsbewertungen (JECFA).;S5;P3;M12;Global;FAO/WHO – JECFA Monographs;aktiv;5;Primärquelle;;🟩 fundiert;;;;ME_000536;
ME_000537-ORG-1;Kaffee CO₂ (Aroma);ORG-1;🟩;Kaffee-CO₂-Extrakt|100|100;g|%;100;Konzentriertes Röstkaffee-Aroma (volatil & nichtflüchtig).;S3;P3;M10;Global;Coffee Technology – CO₂ Extracts;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000537;
ME_000538-ORG-1;Kakao CO₂ (Aroma);ORG-1;🟩;Kakao-CO₂-Extrakt|100|100;g|%;100;Dichtes Kakaoprofil mit warmen Röstnoten.;S2;P3;M10;Global;Cocoa Processing – CO₂ Fractions;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000538;
ME_000539-ORG-1;Kalmusbitter (reg.);ORG-1;🟩;Kalmuswurzel-Tinktur|100|100;g|%;100;"Bitter-tanninig; in der EU nur reglementiert einsetzbar.";S3;P3;M7;Europa;Pharmacognosy – Acorus calamus Monograph;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000539;
ME_000540-ORG-1;Kardamom CO₂ (grün);ORG-1;🟩;Kardamom-CO₂-Extrakt|100|100;g|%;100;Frisch-zitroniges, süß-würziges Kardamomaroma.;S2;P3;M10;Indien;Phytochem Data – Cardamom CO₂;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000540;
ME_000541-ORG-1;Kolanuss-Extrakt;ORG-1;🟩;Kolanuss (Extrakt)|100|100;g|%;100;"Bitter-tonisch; klassische Cola-Basis (Koffein/Cola-Noten).";S3;P3;M7;Westafrika;Ethnobotany – Cola acuminata;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000541;
ME_000542-ORG-1;Koriander CO₂ (Frucht);ORG-1;🟩;Korianderfrucht-CO₂|100|100;g|%;100;"Zitrisch-warm; typisch linalool-/cumenal-reich.";S5;P3;M10;Mittelmeer;CO₂ Extracts Compendium – Coriander;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000542;
ME_000543-ORG-1;Limonen (d-Limonen);ORG-1;🟩;d-Limonen|100|100;g|%;100;"Hauptterpen in Citrusölen; frisch-zitronig.";S3;P3;M12;Global;IFRA – Citrus Terpenes;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000543;
ME_000544-ORG-1;Limonene (rac.);ORG-1;🟩;(±)-Limonen|100|100;g|%;100;Racemisches Limonen, technischer Standard.;S3;P3;M12;Global;FAO – Terpene Monographs;aktiv;3.5;Primärquelle;;🟩 fundiert;;;;ME_000544;
ME_000545-ORG-1;Linalool (nat.);ORG-1;🟩;Linalool (nat.)|100|100;g|%;100;Blumig-zitroniger Alkohol (Lavendel, Koriander).;S3;P3;M12;Global;IFRA – Linalool Data;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000545;
ME_000546-ORG-1;Linalool (isoliert);ORG-1;🟩;Linalool isoliert|100|100;g|%;100;Isolierte Fraktion für präzise Dosierung.;S3;P3;M12;Global;Fragrance Compendium – Terpene Alcohols;aktiv;3.5;Primärquelle;;🟩 fundiert;;;;ME_000546;
ME_000547-ORG-1;Maltol;ORG-1;🟩;Maltol|100|100;g|%;100;Karamellig-röstige Süßnote (Backwaren, Kakao).;S2;P3;M12;Global;FAO – Maltol & Ethylmaltol;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000547;
ME_000548-ORG-1;Massoia-Lacton (C-10);ORG-1;🟩;Massoia-Lacton|100|100;g|%;100;"Kokos-/Milch-Note; charakteristisches δ-Lacton.";S2;P3;M12;Indonesien;Flavor Science – Massoia Lactone;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000548;
ME_000549-ORG-1;Methanthiol;ORG-1;🟩;Methanthiol|100|100;g|%;100;Intensiver schwefeliger Grundton (Zwiebel, Kohl).;S3;P3;M12;Global;Food Volatiles Atlas – Thiols;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000549;
ME_000550-ORG-1;Methional;ORG-1;🟩;Methional|100|100;g|%;100;"Gekochte-Kartoffel-Note; Maillard- bzw. Strecker-Aldehyd.";S3;P3;M12;Global;Aroma Chemistry – Strecker Aldehydes;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000550;
ME_000551-ORG-1;Methylchavicol (Estragol);ORG-1;🟩;Methylchavicol|100|100;g|%;100;"Anisig-süß; Hauptstoff im Estragon/Basilikum (var. reglementiert).";S3;P3;M12;Global;IFRA – Estragole Guidance;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000551;
ME_000552-ORG-1;Methyleugenol;ORG-1;🟩;Methyleugenol|100|100;g|%;100;"Würzig-balsamisch; natürlich in Basilikum, Pimenta, Zitronengras (reg.).";S3;P3;M12;Global;IFRA – Methyleugenol Standard;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000552;
ME_000553-ORG-1;Neral;ORG-1;🟩;Neral|100|100;g|%;100;"Cis-Citral-Isomer; zitronig, weich.";S3;P3;M12;Global;IFRA – Citral Isomer Data;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000553;
ME_000554-ORG-1;Nerol;ORG-1;🟩;Nerol|100|100;g|%;100;Blumig-zitrischer Terpenalkohol (Rosen-/Citronella-Öl).;S3;P3;M12;Global;FAO – Terpene Alcohols;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000554;
ME_000555-ORG-1;Nootkaton;ORG-1;🟩;Nootkaton|100|100;g|%;100;"Charakterstoff der Grapefruit; holzig-zitrisch, bitter.";S3;P3;M12;Global;JECFA – Nootkatone Monograph;aktiv;5;Primärquelle;;🟩 fundiert;;;;ME_000555;
ME_000556-ORG-1;Octanal;ORG-1;🟩;Octanal|100|100;g|%;100;"Zitrus-/Orangenschalen-Note; grüner Aldehyd.";S3;P3;M12;Global;IFRA – Aliphatic Aldehydes;aktiv;3.5;Primärquelle;;🟩 fundiert;;;;ME_000556;
ME_000557-ORG-1;Paprika Oleoresin;ORG-1;🟩;Paprika-Oleoresin|100|100;g|%;100;Farb-/Aromakonzentrat (Capsanthin/Capsorubin).;S4;P3;M10;Spanien;Oleoresin Technology – Capsicum;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000557;
ME_000558-ORG-1;Peruanischer Chinarinden-Extrakt;ORG-1;🟩;Cinchona pubescens Extrakt|100|100;g|%;100;Bittertonikum aus peruanischer Chinarinde (Chininhaltig).;S3;P3;M7;Peru;Ethnobotany – Peruvian Cinchona;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000558;
ME_000559-ORG-1;Phenylacetaldehyd;ORG-1;🟩;Phenylacetaldehyd|100|100;g|%;100;"Honig- und Hyazinthenote; natürlich in Honig, Kakao, Rosenöl.";S3;P3;M12;Global;FAO – Aromatic Aldehydes Database;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000559;
ME_000560-ORG-1;Piment CO₂ (Allspice);ORG-1;🟩;Piment-CO₂-Extrakt|100|100;g|%;100;Warm-würziger Extrakt mit eugenolreichem Profil.;S3;P3;M10;Jamaika;Phytochem Data – Pimenta dioica;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000560;
ME_000561-ORG-1;Quassin;ORG-1;🟩;Quassin|100|100;g|%;100;"Bitterstoff aus Quassia amara; 50 × bitterer als Chinin.";S3;P3;M7;Surinam;Phytochemistry Review – Quassinoids;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000561;
ME_000562-ORG-1;REACH – Registrierung;ORG-1;🟩;Referenzmischung|100|100;g|%;100;EU-Chemikalienverordnung zur Registrierung aromatischer Stoffe.;S5;P3;M12;Europa;ECHA – REACH Regulation (EC 1907/2006);aktiv;5;Primärquelle;;🟩 fundiert;;;;ME_000562;
ME_000563-ORG-1;Rosmarin CO₂ (Aroma);ORG-1;🟩;Rosmarin-CO₂-Extrakt|100|100;g|%;100;Herb-frischer CO₂-Extrakt, reich an Carnosol und 1,8-Cineol.;S3;P3;M10;Mittelmeer;Phytochem Compendium – Rosmarinus officinalis;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000563;
ME_000564-ORG-1;S-Methylmethionin;ORG-1;🟩;S-Methylmethionin|100|100;g|%;100;"‚Vitamin U‘ – natürlicher Bestandteil von Kohl; mild-süß.";S5;P3;M12;Global;Biochemistry of Plants – SMM Profiles;aktiv;3.5;Primärquelle;;🟩 fundiert;;;;ME_000564;
ME_000565-ORG-1;Safrol;ORG-1;🟩;Safrol|100|100;g|%;100;Würzig-holziger Stoff aus Sassafrasöl (heute reglementiert).;S3;P3;M12;USA;FDA/IFRA – Safrole Restrictions;aktiv;3.5;Primärquelle;;🟩 fundiert;;;;ME_000565;
ME_000566-ORG-1;Schisandra-Extrakt;ORG-1;🟩;Schisandra chinensis Extrakt|100|100;g|%;100;"Süß-sauer-bitter-herb; adaptogener Wirkstoffkomplex.";S5;P3;M7;China;Ethnopharm Compendium – Schisandra chinensis;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000566;
ME_000567-ORG-1;Schwarzer Pfeffer CO₂;ORG-1;🟩;Piper nigrum CO₂-Extrakt|100|100;g|%;100;Intensives Piperin-/Terpenprofil, kräftig und warm.;S4;P3;M10;Indien;Spice Extraction Data – Piper nigrum;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000567;
ME_000568-ORG-1;Sinensal (Orangenaldehyd);ORG-1;🟩;Sinensal (Orangenaldehyd)|100|100;g|%;100;Charakteraroma reifer Orangen, süß und floral.;S2;P3;M12;Global;Citrus Aroma Library – Aldehyd Compounds;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000568;
ME_000569-ORG-1;Sotolon;ORG-1;🟩;Sotolon|100|100;g|%;100;"Ahornsirup-/Curryaroma; stark wahrnehmbarer Lacton-Stoff.";S3;P3;M12;Global;Flavor Chemistry Review – Sotolone;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000569;
ME_000570-ORG-1;Syringol;ORG-1;🟩;Syringol|100|100;g|%;100;Rauchig-süßes Phenol aus Holzpyrolyse.;S3;P3;M12;Global;Smoke Phenolics Compendium – Syringol;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000570;
ME_000571-ORG-1;Szechuan-Pfeffer CO₂;ORG-1;🟩;Szechuan-Pfeffer CO₂-Extrakt|100|100;g|%;100;Zitronig-prickelnd durch Hydroxy-α-Sanshool.;S4;P3;M10;China;CO₂ Extract Data – Zanthoxylum piperitum;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000571;
ME_000572-ORG-1;Vanille CO₂ (Planifolia);ORG-1;🟩;Vanille-CO₂-Extrakt|100|100;g|%;100;Natürlicher Extrakt mit Vanillin, Vanillat und Coumarin.;S2;P3;M10;Madagaskar;Vanilla Science – CO₂ Extraction Manual;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000572;
ME_000573-ORG-1;Vanillin;ORG-1;🟩;Vanillin (nat./syn.)|100|100;g|%;100;"Leitkomponente natürlicher Vanille; süß, cremig, warm.";S2;P3;M12;Global;FAO – Vanillin Monograph;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000573;
ME_000574-ORG-1;VO 1223/2009 (EU Kosmetikverordnung);ORG-1;🟩;Referenzmischung|100|100;g|%;100;Sicherheitsverordnung für Duftstoffe & Allergene.;S5;P3;M12;Europa;EU Regulation 1223/2009 on Cosmetics;aktiv;5;Primärquelle;;🟩 fundiert;;;;ME_000574;
ME_000575-ORG-1;Wermutkraut-Extrakt;ORG-1;🟩;Artemisia absinthium Extrakt|100|100;g|%;100;"Bitter-aromatisch; Basis für Absinth & Wermutweine.";S3;P3;M7;Europa;Phytopharm Compendium – Artemisia absinthium;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000575;
ME_000576-ORG-1;Zimtaldehyd (Cinnamaldehyd);ORG-1;🟩;Zimtaldehyd|100|100;g|%;100;Würzig-süßer Hauptstoff von Ceylon-Zimtöl.;S2;P3;M12;Global;FAO – Cinnamaldehyde Data;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000576;
ME_000577-ORG-1;Zimt­säureethylester;ORG-1;🟩;Ethylzimmtat|100|100;g|%;100;"Fruchtig-blumig; sekundäres Zimtaroma in Parfum & Gebäck.";S2;P3;M12;Global;Flavor Chemistry Manual – Cinnamic Esters;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000577;
ME_000578-ORG-1;β-Decalacton;ORG-1;🟩;β-Decalacton|100|100;g|%;100;"Pfirsich- & Aprikosennote; natürlich in Steinobst.";S3;P3;M12;Global;FAO – Lactone Monograph;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000578;
ME_000579-ORG-1;β-Nonalacton;ORG-1;🟩;β-Nonalacton|100|100;g|%;100;"Kokos- & Butterkaramellnote; γ/β-Lacton-Gruppe.";S2;P3;M12;Global;Food Volatiles Atlas – Lactones;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000579;
ME_000580-ORG-1;β-Undecalacton;ORG-1;🟩;β-Undecalacton|100|100;g|%;100;"Pfirsich-/Aprikosenaroma; milchig, rund, weich.";S2;P3;M12;Global;FAO – Aroma Lactones Compendium;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000580;
ME_000581-ORG-1;β-Decalacton (rein);ORG-1;🟩;β-Decalacton|100|100;g|%;100;"Pfirsich-/Aprikosennote; natürlich in Fruchtaromen und Butter.";S2;P3;M12;Global;FAO – Natural Lactones Compendium;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000581;
ME_000582-ORG-1;Aji Amarillo Paste;ORG-1;🟩 Aji Amarillo Paste (Peru);Aji Amarillo 80 %, Öl 10 %, Salz 5 %, Zitronensaft 5 %;%;100 %;Schoten entkernen, dämpfen, fein mixen. Basis für Huancaína & Ceviche.;S4;P2;M5;Peru;W3_HotSauces;aktiv;—;—;;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/aji-amarillo.png;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/aji-amarillo__aji-amarillo-paste-peru.png;ME_000582;
ME_000583-ORG-1;Nordindisch (klassisch);ORG-1;🟩;Koriander (gem.)|20|20||Kreuzkümmel (gem.)|15|15||Kardamom|10|10||Nelken|5|5||Muskat|5|5||Zimt|10|10||Pfeffer (schwarz)|10|10||Fenchel|10|10||Lorbeer|5|5||Chili|10|10;g|%;100;"Typische Grundmischung für nordindische Currys; aromatisch, warm, leicht süßlich.";S4;P1;M1;Indien;Spice Library India – North Indian Garam Masala;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000583;
ME_000584-ORG-1;Pandjabi (kāhl-warm);ORG-1;🟩;Kreuzkümmel|20|20||Koriander|15|15||Zimt|10|10||Nelken|5|5||Pfeffer (schwarz)|10|10||Muskat|5|5||Bockshornklee|10|10||Kardamom|10|10||Chili|15|15;g|%;100;Würzig-warmes Pandjabi-Masala mit süßem Unterton.;S4;P1;M1;Punjab;Indian Culinary Archive – Punjabi Masala;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000584;
ME_000585-ORG-1;Bengal (duftend);ORG-1;🟩;Senfsamen|15|15||Koriander|15|15||Kreuzkümmel|10|10||Fenchel|10|10||Nigella|10|10||Bockshornklee|10|10||Kurkuma|10|10||Chili|10|10||Zimt|5|5||Lorbeer|5|5;g|%;100;Duftendes Panch-Phoron-inspiriertes Gewürz aus Bengalen.;S4;P1;M1;Bengalen;Bangla Flavours – Panch Phoron;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000585;
ME_000586-ORG-1;Kashmiri (rot);ORG-1;🟩;Kashmiri Chili|25|25||Paprika|20|20||Kreuzkümmel|15|15||Koriander|10|10||Knoblauchpulver|10|10||Ingwer|5|5||Fenchel|5|5||Zimt|5|5||Nelken|5|5;g|%;100;Aromatisch-milde Kashmiri-Mischung mit charakteristischer roter Farbe.;S4;P1;M1;Kashmir;Spice Route Himalaya – Kashmiri Masala;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000586;
ME_000587-ORG-1;Marokkanisch (klassisch);ORG-1;🟩;Kreuzkümmel|20|20||Koriander|20|20||Zimt|10|10||Paprika|10|10||Ingwer|10|10||Pfeffer|10|10||Kurkuma|5|5||Muskat|5|5||Nelken|5|5||Zitronenschale (getr.)|5|5;g|%;100;Ras-el-Hanout-inspirierte Mischung für Couscous & Tajine.;S4;P1;M1;Marokko;Maghreb Culinary Heritage – Ras el Hanout;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000587;
