Stufe;Kategorie;EntityType;Name;Lateinischer Name/Typ;Parent/Überbegriff;Region-Tags;Band-Refs;Priorität (1–5);Datasheet-Status;Has_Illu;Illu-PlH;Has_QR;QR-PlH;CITES/Regulatory;Notizen;CITES;Cross-Refs;Chemische Gruppe;Regulatorik;Mix_Typ;SensorikProfil;PhysikalischeForm;Has_Variants;Ingredient_List;Ingredient_Unit;Total_Weight;Preparation_Notes;Variant_Refs;Cost_Estimate;Yield_Info;Rezept_Version;Source_Type;Author_Note;Illu_Path;ID_Neu;Rezept_ID
3;Mischungen;Stoff;Sinensal;C13H20O;Chemische Einzelsubstanz;Global;B30;4;Todo;0;;0;;—;;;Orangenschale;Sesquiterpen-Aldehyd;—;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/sinensal.png;ME_000568;
3;Mischungen;Stoff;Sotolon;3-Hydroxy-4,5-dimethyl-2(5H)-furanon;Chemische Einzelsubstanz;Global;B30;4;Todo;0;;0;;—;;;Bockshornklee/Maple;Furanon (Curry/Heu);—;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/sotolon.png;ME_000569;
3;Mischungen;Stoff;Syringol;2,6-Dimethoxyphenol;Chemische Einzelsubstanz;Global;B30;4;Todo;0;;0;;—;;;Rauch;Phenol (Rauch);—;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/syringol.png;ME_000570;
3;Mischungen;Stoff;Szechuan-Pfeffer-Extrakt;Zanthoxylum spp. Auszug;Bar/Pharma-Aroma;Asien;B32;4;Todo;0;;0;;—;;;Sanshool;Sanshool (Tingling);—;;S4;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/szechuan-pfeffer-extrakt.png;ME_000571;
3;Mischungen;Stoff;Vanille CO₂;Vanilla planifolia CO₂-Extract;Spezial-Extrakt (CO₂);Madagaskar;B31;4;Todo;0;;0;;—;;;Link zu Vanille;CO₂-Extrakt;—;M4;S2;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/vanille-co2.png;ME_000572;
3;Mischungen;Stoff;Vanillin;4-Hydroxy-3-methoxybenzaldehyd;Chemische Einzelsubstanz;Global;B30;4;Todo;0;;0;;—;;;"Vanille; Lignin-Fermentation";Aldehyd (Phenolaldehyd);"Lebensmittelaroma; EU 1334/2008";;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/vanillin.png;ME_000573;
3;Mischungen;Stoff;VO 1223/2009 – Kosmetik;EU-Verordnung;Querverweise/Standard;EU;B35;4;Todo;0;;0;;—;;;Kosmetik-Allergene;Recht;Kennzeichnung;M12;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/vo-1223-2009-kosmetik.png;ME_000574;
3;Mischungen;Stoff;Wermutkraut-Extrakt;Artemisia absinthium Auszug;Bar/Pharma-Aroma;Europa;B32;4;Todo;0;;0;;—;;;Wermut;Bitter/Thujon;Thujon-Grenzwerte (EU);M11;S3;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/wermutkraut-extrakt.png;ME_000575;
3;Mischungen;Stoff;Zimtaldehyd (Cinnamaldehyd);3-Phenyl-2-propenal;Chemische Einzelsubstanz;Global;B30;4;Todo;0;;0;;—;;;Zimt;Aldehyd;Kennzeichnungspflichten (Allergeninformationen);;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/zimtaldehyd-cinnamaldehyd.png;ME_000576;
3;Mischungen;Stoff;Zimtsäureethylester;Ethyl cinnamate;Chemische Einzelsubstanz;Global;B30;4;Todo;0;;0;;—;;;"Zimt; Erdbeer-Noten";Ester;EU 1334/2008;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/zimtsaeureethylester.png;ME_000577;
3;Mischungen;Stoff;γ‑Decalacton;C10H18O2;Chemische Einzelsubstanz;Global;B30;4;Todo;0;;0;;—;;;Pfirsich;Lacton (Pfirsich);—;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/decalacton.png;ME_000578;
3;Mischungen;Stoff;γ‑Nonalacton;C9H16O2;Chemische Einzelsubstanz;Global;B30;4;Todo;0;;0;;—;;;Kokos/Steinfrucht;Lacton (Kokos);EU 1334/2008;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/nonalacton.png;ME_000579;
3;Mischungen;Stoff;γ‑Undecalacton;C11H20O2;Chemische Einzelsubstanz;Global;B30;4;Todo;0;;0;;—;;;Pfirsich/Aprikose Note;Lacton (Pfirsich);EU 1334/2008;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/undecalacton.png;ME_000580;
3;Mischungen;Stoff;δ‑Decalacton;C10H18O2;Chemische Einzelsubstanz;Global;B30;4;Todo;0;;0;;—;;;Pfirsich/Aprikose;Lacton (Pfirsich/Creme);—;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/decalacton.png;ME_000581;
;Mischungen;;Aji Amarillo Paste;;;;;;;;;;;;;;;;;M5;S4;P2;;;;;;;;;;;;;ME_000582;
2;Psychoaktive (Sonder);Stoff;Ayahuasca;Banisteriopsis caapi + Psychotria viridis;Ayahuasca;Amazonas;B26;5;Todo;0;;0;;Reguliert;DMT + MAOI;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/ayahuasca.png;PS_000001;
2;Psychoaktive (Sonder);Stoff;Cannabis (CBD-dominant);Cannabis sativa/indica (CBD);Cannabis;global;B26;4;Todo;0;;0;;Reguliert;CBD;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/cannabis-cbd-dominant.png;PS_000002;
2;Psychoaktive (Sonder);Stoff;Cannabis (THC-dominant);Cannabis sativa/indica;Cannabis;global;B26;5;Todo;0;;0;;Reguliert;THC;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/cannabis-thc-dominant.png;PS_000003;
2;Psychoaktive (Sonder);Stoff;Coca-Blatt;Erythroxylum coca;Coca;Anden;B26;5;Todo;0;;0;;Reguliert;Kokain;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/coca-blatt.png;PS_000004;
2;Psychoaktive (Sonder);Stoff;Datura (Stechapfel);Datura stramonium;Datura;global;B26;3;Todo;0;;0;;Giftig/Reguliert;Tropan-Alkaloide;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/datura-stechapfel.png;PS_000005;
2;Psychoaktive (Sonder);Stoff;Fliegenpilz;Amanita muscaria;Pilz psychoaktiv;Eurasien;B26;3;Todo;0;;0;;Giftig/Tradition;Muscimol, Ibotensäure;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/fliegenpilz.png;PS_000006;
2;Psychoaktive (Sonder);Stoff;Iboga;Tabernanthe iboga;Wurzel psychoaktiv;Zentralafrika;B26;4;Todo;0;;0;;CITES;Ibogaine;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/iboga.png;PS_000007;
2;Psychoaktive (Sonder);Stoff;Opium-Mohn;Papaver somniferum (Latex);Opium;Asien;B26;5;Todo;0;;0;;Reguliert;Morphin, Codein;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/opium-mohn.png;PS_000008;
2;Psychoaktive (Sonder);Stoff;Peyote;Lophophora williamsii;Kaktus psychoaktiv;Mexiko/USA;B26;5;Todo;0;;0;;CITES/illegal in vielen Ländern;Mescalin;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/peyote.png;PS_000009;
2;Psychoaktive (Sonder);Stoff;Psilocybinhaltige Pilze;Psilocybe spp.;Pilz psychoaktiv;global;B26;5;Todo;0;;0;;Reguliert;Psilocybin;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/psilocybinhaltige-pilze.png;PS_000010;
2;Psychoaktive (Sonder);Stoff;San Pedro;Echinopsis pachanoi;Kaktus psychoaktiv;Anden;B26;4;Todo;0;;0;;Reguliert;Mescalin;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/san-pedro.png;PS_000011;
1;Räucherstoffe;Stoff;Beifuß (Räucherung);Artemisia vulgaris;;Europa;B23;2;Todo;0;;0;;lebensmittelstandard;erdig, klärend;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/beifuss-raeucherung.png;RA_000001;
1;Räucherstoffe;Stoff;Lorbeer (Räucherung);Laurus nobilis (Blatt);;Mittelmeer;B23;1;Todo;0;;0;;lebensmittelstandard;küchenrauch, mild;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/lorbeer-raeucherung.png;RA_000002;
1;Räucherstoffe;Stoff;Süßgras/Mariengras;Hierochloë odorata;;Nordamerika/Eurasien;B23;2;Todo;0;;0;;lebensmittelstandard;vanillig-heu;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/suessgras-mariengras.png;RA_000003;
1;Räucherstoffe;Stoff;Wacholder (Räucherung);Juniperus communis (Nadeln/Beeren);;Europa;B23;2;Todo;0;;0;;lebensmittelstandard;frisch-harzig;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/wacholder-raeucherung.png;RA_000004;
1;Räucherstoffe;Stoff;Weißer Salbei (Räucherung);Salvia apiana;;Nordamerika;B23;3;Todo;0;;0;;Herkunft/Ernte beachten;klare Reinigung, intensiv;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/weisser-salbei-raeucherung.png;RA_000005;
1;Räucherstoffe;Stoff;Zedernspäne (Räucherung);Cedrus atlantica (Holz);;Nordafrika;B23;2;Todo;0;;0;;lebensmittelstandard;trocken-harzig;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/zedernspaene-raeucherung.png;RA_000006;
2;Räucherstoffe;Mischung;Äthiopischer Etan (Kirchenblend);Olibanum + Kräuter;Kirchenmischung;Äthiopien;B22;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/aethiopischer-etan-kirchenblend.png;RA_000007;
2;Räucherstoffe;Handelsprodukt;Apfelholz (Räucherchips);Malus domestica;Räucherholz;Europa;B23;3;Todo;0;;0;;LM-Standard;fruchtig;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/apfelholz-raeucherchips.png;RA_000008;
2;Räucherstoffe;Stoff;Attar Mitti (Erde/Monsoon);Gebrannte Tonerde (Hydrous aluminosilicates);Aromatische Erde/Attar;Indien (Kannauj);B24;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/attar-mitti-erde-monsoon.png;RA_000009;
2;Räucherstoffe;Handelsprodukt;Buchenholz (Räucherchips);Fagus sylvatica;Räucherholz;Europa;B23;3;Todo;0;;0;;LM-Standard;klassisch;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/buchenholz-raeucherchips.png;RA_000010;
2;Räucherstoffe;Mischung;Bukhoor (Arabisch);Blend (Bukhoor);Bukhoor;Golfregion;B23;4;Todo;0;;0;;Kultur/Tradition;Harze, Oud, Parfum;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/bukhoor-arabisch.png;RA_000011;
2;Räucherstoffe;Mischung;Bukhoor (Golf);Blend (Bukhoor);Räuchermischung;Arabische Halbinsel;B23;4;Todo;0;;0;;LM/Religiös;Agarholz, Harze, Parfum;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/bukhoor-golf.png;RA_000012;
2;Räucherstoffe;Stoff;Copal blanco (Räucherharz);Protium copal (Harz);Räucherpflanze/Harz;"Mexiko; Mittelamerika";B22;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/copal-blanco-raeucherharz.png;RA_000013;
2;Räucherstoffe;Stoff;Copal negro;Bursera bipinnata (Harz);Räucherpflanze/Harz;Mexiko;B22;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/copal-negro.png;RA_000014;
2;Räucherstoffe;Mischung;Copal Räucherung;Protium copal;Copal;Mexiko;B23;3;Todo;0;;0;;Kultur/Tradition;harzig;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/copal-raeucherung.png;RA_000015;
2;Räucherstoffe;Handelsprodukt;Eichenholz (Räucherchips);Quercus spp.;Räucherholz;Europa;B23;3;Todo;0;;0;;LM-Standard;kräftig;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/eichenholz-raeucherchips.png;RA_000016;
2;Räucherstoffe;Stoff;Eritreischer Weihrauch;Boswellia papyrifera (Harz);Weihrauch;Eritrea;B21;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/eritreischer-weihrauch.png;RA_000017;
2;Räucherstoffe;Mischung;Frankincense & Myrrh Blend;Blend (Frank+Myrrh);Räucherblend;global;B23;3;Todo;0;;0;;Kultur/Tradition;klassisch;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/frankincense-myrrh-blend.png;RA_000018;
2;Räucherstoffe;Stoff;Fullererde (Multani Mitti) parfümiert;Ca-Mg-Aluminium-Silikate;Aromatische Erde;"Indien; Pakistan";B24;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/fullererde-multani-mitti-parfuemiert.png;RA_000019;
2;Räucherstoffe;Stoff;Guajakholz;Guaiacum officinale;Guajak;Karibik;B22;3;Todo;0;;0;;CITES;rauchig, medizinisch;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/guajakholz.png;RA_000020;
2;Räucherstoffe;Stoff;Guava-Blätter (Rauch);Psidium guajava (Blatt);Räucherkraut (regional);Tropisches Amerika;B22;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/guava-blaetter-rauch.png;RA_000021;
2;Räucherstoffe;Handelsprodukt;Hickoryholz;Carya spp.;Räucherholz;USA;B23;3;Todo;0;;0;;LM-Standard;kräftig;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/hickoryholz.png;RA_000022;
2;Räucherstoffe;Mischung;Japanisches Räucherwerk (Kō);Blend (Japanese incense);Räuchermischung;Japan;B23;3;Todo;0;;0;;Kultur;Sandelholz, Harze;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/japanisches-raeucherwerk-ko.png;RA_000023;
2;Räucherstoffe;Stoff;Kaolin (weißer Ton) beduftet;Kaolinit (Al2Si2O5(OH)4);Aromatische Erde;Global;B24;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/kaolin-weisser-ton-beduftet.png;RA_000024;
2;Räucherstoffe;Handelsprodukt;Kirschenholz (Räucherchips);Prunus avium;Räucherholz;Europa;B23;3;Todo;0;;0;;LM-Standard;süßlich;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/kirschenholz-raeucherchips.png;RA_000025;
2;Räucherstoffe;Handelsprodukt;Kokosschalenkohle;Cocos nucifera (charcoal);Kohle;Asien;B23;3;Todo;0;;0;;LM-Standard;raucharm;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/kokosschalenkohle.png;RA_000026;
2;Räucherstoffe;Mischung;Kyphi (Ägyptisch);Blend (Kyphi);Kyphi;Ägypten;B23;4;Todo;0;;0;;Hist.;wein, rosinen, myrrhe;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/kyphi-aegyptisch.png;RA_000027;
2;Räucherstoffe;Mischung;Kyphi (Ägyptisch, hist.);Blend (Kyphi);Kyphi (inspiriert);Ägypten (hist.);B21/B27;4;Todo;0;;0;;Hist. Quellen;wein-honig-rosine;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/kyphi-aegyptisch-hist.png;RA_000028;
2;Räucherstoffe;Mischung;Mediterranes Räucherwerk;Blend (Mediterran);Räuchermischung;Mittelmeer;B23;2;Todo;0;;0;;Kultur;Kräuter, Harze;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/mediterranes-raeucherwerk.png;RA_000029;
2;Räucherstoffe;Handelsprodukt;Mesquiteholz;Prosopis spp.;Räucherholz;USA;B23;3;Todo;0;;0;;LM-Standard;intensiv;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/mesquiteholz.png;RA_000030;
2;Räucherstoffe;Stoff;Mineralischer Schwefel-Rauch (rituell);S (elementarer Schwefel);Mineralischer Rauchstoff;Mittelmeerraum (hist.);B24;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/mineralischer-schwefel-rauch-rituell.png;RA_000031;
2;Räucherstoffe;Stoff;Mumijo/Shilajit verräuchert (selten);Bituminöse organo-mineralische Masse;Aromatisches Mineral/Harz;"Himalaya; Zentralasien";B24;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/mumijo-shilajit-verraeuchert-selten.png;RA_000032;
2;Räucherstoffe;Stoff;Muña (Anden-Minze);Minthostachys mollis (Kraut);Räucherkraut;"Peru; Bolivien";B22;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/muna-anden-minze.png;RA_000033;
2;Räucherstoffe;Stoff;Natronsalz-Rauch (hist.);Natriumcarbonat-Gemische;Mineralischer Rauchstoff;Ägypten (hist.);B24;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/natronsalz-rauch-hist.png;RA_000034;
2;Räucherstoffe;Stoff;Ockererde geräuchert (Pigmentrituale);Eisenoxide (Fe2O3);Aromatische Erde (rituell);Global (rituell);B24;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/ockererde-geraeuchert-pigmentrituale.png;RA_000035;
2;Räucherstoffe;Handelsprodukt;Olivenholz (Rauch);Olea europaea (wood);Räucherholz;Mittelmeer;B23;2;Todo;0;;0;;LM-Standard;mild, ölig;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/olivenholz-rauch.png;RA_000036;
2;Räucherstoffe;Handelsprodukt;Olm-/Ulmenholz (Rauch);Ulmus spp. (wood);Räucherholz;Europa;B23;2;Todo;0;;0;;LM-Standard;mild;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/olm-ulmenholz-rauch.png;RA_000037;
2;Räucherstoffe;Stoff;Omani Hojari Superior;Boswellia sacra (Grade Superior);Weihrauch;"Dhofar; Oman";B21;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/omani-hojari-superior.png;RA_000038;
2;Räucherstoffe;Stoff;Palo rosa (Holzspäne);Aniba rosaeodora (Holz);Räucherpflanze/Holz;"Amazonas; Brasilien";B22;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/palo-rosa-holzspaene.png;RA_000039;
2;Räucherstoffe;Stoff;Palo Santo;Bursera graveolens;Palo Santo;Südamerika;B22;3;Todo;0;;0;;CITES/Herkunftsnachweis;süß, balsamisch;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/palo-santo.png;RA_000040;
2;Räucherstoffe;Stoff;Palo Santo (Holz);Bursera graveolens (Holz);Räucherpflanze/Holz;"Anden; Küstenwälder";B22;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/palo-santo-holz.png;RA_000041;
2;Räucherstoffe;Stoff;Räucher-Tonpastillen (trad.);Tonerde + Duftstoffe;Aromatische Erde/Pressling;Arabische Welt;B24;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/raeucher-tonpastillen-trad.png;RA_000042;
2;Räucherstoffe;Stoff;Rosenholz;Aniba rosaeodora;Rosenholz;Amazonas;B22;2;Todo;0;;0;;CITES streng;rosig, süß;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/rosenholz.png;RA_000043;
2;Räucherstoffe;Stoff;Sangre de Drago (Harz, selten verräuchert);Croton lechleri (Harz);Räucherharz (regional);Amazonas;B22;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/sangre-de-drago-harz-selten-verraeuchert.png;RA_000044;
2;Räucherstoffe;Mischung;Smudge Stick (White Sage);Salvia apiana;Smudge;Nordamerika;B23;3;Todo;0;;0;;Kultur/Tradition;reinigend;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/smudge-stick-white-sage.png;RA_000045;
2;Räucherstoffe;Stoff;Somalische Süßmyrrhe;Commiphora guidottii (Opoponax);Myrrhe;Somalia;B21;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/somalische-suessmyrrhe.png;RA_000046;
2;Räucherstoffe;Stoff;Sudanesischer Gummi arabicum (Räucher);Acacia senegal (Gummi);Gummi/Harz;Sudan;B21;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/sudanesischer-gummi-arabicum-raeucher.png;RA_000047;
2;Räucherstoffe;Stoff;Tabernaemontana/Flor de Azahar (Blüten);Tabernaemontana spp. (Blüte);Räucherpflanze (regional);Tropisches Amerika;B22;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/tabernaemontana-flor-de-azahar-blueten.png;RA_000048;
2;Räucherstoffe;Mischung;Tibetische Räucherstäbchen;Blend (Tibetan incense);Räuchermischung;Tibet;B23;3;Todo;0;;0;;Religiös;Kräuter, Harze, Holz;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/tibetische-raeucherstaebchen.png;RA_000049;
2;Räucherstoffe;Stoff;Wacholderbeeren (Rauch);Juniperus communis;Wacholder;Europa;B23;3;Todo;0;;0;;LM-Standard;harzig, frisch;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/wacholderbeeren-rauch.png;RA_000050;
2;Räucherstoffe;Stoff;Wasserwanzen-Essenz;Lethocerus indicus / Abedus spp. (Aromenextrakt);Insektenaroma;"Mexiko; Südostasien";B25;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/wasserwanzen-essenz.png;RA_000051;
2;Räucherstoffe;Handelsprodukt;Weinrebenholz;Vitis vinifera (wood);Räucherholz;Europa;B23;2;Todo;0;;0;;LM-Standard;mild, aromatisch;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/weinrebenholz.png;RA_000052;
2;Räucherstoffe;Stoff;Yerba mate Rauchmischung (trad.);Ilex paraguariensis (Blatt, geröstet);Räucherpflanze (regional);Südamerika;B22;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/yerba-mate-rauchmischung-trad.png;RA_000053;
2;Räucherstoffe;Stoff;Zedernholz (Atlas);Cedrus atlantica;Zeder;Nordafrika;B22;3;Todo;0;;0;;LM-Standard;trocken, holzig;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/raeucherstoffe/zedernholz-atlas.png;RA_000054;
